sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login MSIC,12870,504,341,1272,14,4991,0.0,1.7873272250349133,2752.0812937626965
HTTP Request: Login/ Ajax MarkList,12868,6,5,9,3,288,0.0,1.7883941171450959,0.31676762938200337
HTTP Request: Search Assist,32258,46,35,95,7,1063,0.0,4.483836200006505,0.6847788810713809
HTTP Request - Basic Search,18678,419,372,662,30,4960,0.0,2.597833580928191,186.20876984067928
HTTP Request - Suggested Topics,18670,66,55,137,10,1068,0.0,2.5980278922715976,1.761562760263741
HTTP Request: Search Topic / Ajax MarkList,3390,7,5,9,3,581,0.0,0.47179829189534034,0.0835851258073109
HTTP Request: Navigate To Advanced Search,13583,106,97,139,45,3137,0.0,1.8899946053824008,24.1307700958376
HTTP Request: Basic Search / Ajax MarkList,18661,7,5,9,3,530,0.0,2.5978115515398517,0.46021410880975655
HTTP Request - Browse Topics,1693,136,97,158,28,3223,0.0,0.23581456311626228,82.79977990539211
HTTP Request: Navigate To Advanced Search / Ajax Marklist,13578,7,5,9,3,1015,0.0,1.890511561735478,0.33491705055064735
HTTP Request: Browse Topics / Ajax MarkList,1693,7,5,9,3,1011,0.0,0.23581755215252118,0.041754960047171864
HTTP Request: Retrieve Document,13871,244,218,384,66,1838,0.0,1.9321304192908269,84.13409748369125
HTTP Request- Search Topic,3329,228,123,342,33,4030,0.0,0.46374390526418285,110.07053341806632
HTTP Request - Curriculum Standards,1688,57,50,64,12,1144,0.0,0.2354752701444002,4.372500603684379
HTTP Request: Retrieve Document/ Ajax MarkList,9214,7,5,9,3,1004,0.0,1.2844771067118321,0.22755868660403575
HTTP Request: Advanced Search,13562,415,369,646,71,4363,0.0,1.8894826785346575,89.17407975274484
HTTP Request: Curriculum Standards / Ajax MarkList,1688,6,5,9,3,125,0.0,0.2354730364540997,0.04170711425526979
HTTP Request: Retrieve Document/ Scribble,8026,7,6,9,3,244,0.0,1.119336531610379,0.394278624929379
HTTP Request - Browse Category,680,203,113,401,31,3114,0.0,0.09488986008350588,53.55221692954937
HTTP Request: Browse Category / Ajax MarkList,680,6,5,8,3,158,0.0,0.09489219060994328,0.016809185637313394
HTTP Request: Advanced Search/ Ajax MarkList,13551,7,5,9,3,1042,0.0,1.8900024435718996,0.3347817775315377
HTTP Request: Read More,1355,222,193,304,86,1663,0.0,0.1892572024936138,25.873864988197962
HTTP Request - PortalTabResults,12174,555,428,1129,61,6789,0.0,1.7002256632681705,58.87439524757145
TOTAL,227760,159,43,431,3,6789,0.0,31.614329608535314,3472.004882782136
