sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request - Login,1430,2338,2670,3476,201,6896,0.0,0.19872570960364921,2638.126826666442
HTTP Request - PerformBasicSearch,1562,374,335,471,210,3796,0.0,0.21697837745180706,98.72839358280198
HTTP Request - Browse Series,534,444,179,1133,101,3241,0.0,0.07422251911229867,250.20185477657873
HTTP Request - GetSuggestedPortals,2224,8,7,10,4,1053,0.0,0.3089558722384117,2.185026677311567
HTTP Request - RetrieveDocument,2036,343,311,463,143,3268,0.0,0.28161463112494534,344.9222728522026
HTTP Request - View All,534,470,337,1207,136,4208,0.0,0.07470128926871215,67.68069607669423
HTTP Request - PerformAdvancedSearch,664,266,243,370,90,3276,0.0,0.09291345964806229,16.754598539560284
HTTP Request - Suggested Topic,466,296,257,385,161,5301,0.0,0.06526138093362148,28.2698241816734
HTTP Request - Topic,522,359,318,493,163,4678,0.0,0.0729721500810662,6.601110950965162
HTTP Request - RelatedResources,327,340,199,794,20,1038,0.0,0.0462771124440429,0.14136529559576336
TOTAL,10299,558,288,2455,4,6896,0.0,1.4181547492004547,3422.828065173318
