sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,4065,708,642,910,317,10055,0.0,0.5645988598019779,508.71489677771694
HTTP Request: Saved Item Count,21930,6,4,6,2,1005,0.0,3.047824155139114,1.1987493249931171
HTTP Request: Bread Crumb,21945,10,7,12,4,539,0.0,3.0515043033232825,2.2242048833281074
HTTP Request: Header Bookmark Tool,15858,11,8,14,5,8034,0.0,2.205751031937628,1.9589583861745257
HTTP Request: FavIcon Servlet,4052,6,4,6,2,593,0.0,0.5640015043751874,0.31325604035415455
HTTP Request: Search Assist,2343,88,62,183,6,2351,0.0,0.3262433310182078,0.5582368843706191
HTTP Request: Browse Items,588,304,285,417,118,3773,0.0,0.08203073501910214,2.9149428339596084
HTTP Request: Go To Advanced Search Page,1930,281,255,366,145,3097,0.0,0.2688147331644675,6.497935263675567
HTTP Request: Perform Basic Keyword Search,2340,838,727,1330,163,8408,0.0,0.32594528660132255,32.833174868845326
HTTP Request: Topic Page,587,699,655,964,285,3905,0.0,0.08197149402892825,3.407714540049848
HTTP Request: Perform Advanced Search WIth Default Date Range,1542,756,705,1004,294,10288,0.0,0.21510806320438475,36.60366054906612
HTTP Request: Display Group Ajax Calls,7589,364,255,672,8,9685,0.0,1.0593363771980113,4.195895932624308
HTTP Request: Saved Item List,13096,6,4,6,2,1004,0.0,1.8282411039024766,0.7172595763830226
HTTP Request: Perform Advanced Search WIth New Date Range,385,1081,889,1872,418,5020,0.0,0.053900099176182485,5.665834214197454
HTTP Request: Navigation Portlet,7524,126,78,268,8,2204,0.0,1.0523431628954207,1.1931380364096889
HTTP Request: Add Search To History,7523,11,7,13,5,1007,0.0,1.0528544699851106,0.339475383123987
HTTP Request: Suggested Portals,3660,149,130,272,20,3409,0.0,0.5123827224545988,7.422594690575784
HTTP Request: Reference List,3658,107,86,192,7,960,0.0,0.5129904524595424,1.4509349246175396
HTTP Request: Biographies List,3658,58,38,147,7,1051,0.0,0.5129149258103193,0.8498037224926936
