sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,15131,663,598,784,314,7745,0.0,2.0712413389710815,1969.007967141981
HTTP Request: Saved Item Count,61247,7,5,7,4,5259,0.0,8.390563202187545,3.3001387090109473
HTTP Request: Bread Crumb,60429,12,9,13,5,7899,0.0,8.279538733139734,5.5654797419486215
HTTP Request: Header Bookmark Tool,49444,12,9,15,6,5345,0.0,6.776869608171278,5.960114812877108
HTTP Request: FavIcon Servlet,303626,0,0,0,0,4855,0.0,41.61812662368414,1.150672918471712
HTTP Request: Go To Advanced Search Page,5411,377,345,459,163,7138,0.0,0.7528954332460313,24.85923056227764
HTTP Request: Browse Items,1310,386,369,478,159,6354,0.0,0.18251737154364694,6.191869311092012
HTTP Request: Search Assist,6597,43,33,78,5,4804,0.0,0.9184057022733917,1.5470322429991925
HTTP Request: Perform Basic Keyword Search,6596,1004,893,1446,325,6331,0.0,0.9182781199355311,158.43437941427993
HTTP Request: Perform Advanced Search WIth Default Date Range,4323,989,906,1381,299,8006,0.0,0.6021052373545366,153.95210997568634
HTTP Request: Saved Item List,33476,7,5,7,4,5218,0.0,4.6635347966620255,1.8296067294851694
HTTP Request: Topic Page,1310,695,658,843,359,4464,0.0,0.18251340463430793,7.785103941209785
HTTP Request: Display Group Ajax Calls,17530,278,214,504,9,7931,0.0,2.444180521902953,10.072549202291562
HTTP Request: Navigation Portlet,23355,115,71,274,10,7950,0.0,3.2582373905306174,3.7536224381489447
HTTP Request: Perform Advanced Search WIth New Date Range,1081,1371,1194,2210,373,9698,0.0,0.15085288396943197,25.123505947228423
HTTP Request: Add Search To History,23354,13,9,15,6,5138,0.0,3.2589480828945554,1.0508994255046946
HTTP Request: Suggested Portals,11041,141,119,254,21,5821,0.0,1.5411929567719176,17.777577952226927
HTTP Request: Map Page,850,818,677,1412,363,6902,0.0,0.11874292868397492,69.48300656523541
HTTP Request: Map Ajax Calls,850,372,353,493,172,813,0.0,0.11876763350040913,0.3319062765393263
HTTP Request: Reference List,11039,119,104,206,9,4205,0.0,1.541357430581319,5.001333658068167
HTTP Request: Biographies List,11034,102,92,192,9,5468,0.0,1.5406528352326667,4.046102076287657
HTTP Request: Primary Sources List,11028,156,142,275,21,6127,0.0,1.5402815469298423,2.896978924353642
HTTP Request: Creative Works List,11023,130,114,233,22,6116,0.0,1.5397485752471622,1.8211631188083717
HTTP Request: Magazine List,11018,285,240,482,23,7021,0.0,1.5394565737855612,4.87571028532482
HTTP Request: Critical Essay List,11015,189,173,321,22,4915,0.0,1.5389311867932738,4.107013326983409
HTTP Request: Plot Summary List,11010,147,131,263,22,5358,0.0,1.538856547121786,2.6103556301324047
HTTP Request: News List,11008,329,247,589,24,5903,0.0,1.538645181544197,4.638096326126456
HTTP Request: Academic Journal List,10999,239,217,398,24,7940,0.0,1.5377863566095662,4.575170194905229
HTTP Request: Website List,10998,139,123,244,22,7916,0.0,1.5379832785222272,1.8043182699107514
HTTP Request: Audio List,10990,213,196,349,23,4513,0.0,1.5372981544309017,3.9323777958123944
HTTP Request: View Full List Page,9224,607,560,810,183,8401,0.0,1.2910357692769037,57.063067345329394
HTTP Request: Sidebar Limiter Ajax Calls,29455,122,103,227,16,6228,0.0,4.137873291871716,4.6370416278938595
HTTP Request: View Document,31950,516,475,683,165,8930,0.0,4.498211485771221,161.0043721513527
HTTP Request: View More,2548,628,561,796,200,7344,0.0,0.3594378606281106,28.82634355946743
HTTP Request: MLA7 Citation - Get Bookmark,10165,14,10,17,7,5076,0.0,1.433452681959649,0.6135815256822825
HTTP Request: Sort By Title,919,474,440,640,136,5283,0.0,0.129675551487967,4.5817017399171265
HTTP Request: MLA7 Citation - Get Citation,10155,22,16,29,11,1014,0.0,1.432599676772784,1.6958400327000929
HTTP Request: Bookmark Tool,10147,12,9,14,6,5387,0.0,1.432529242119042,0.9797326543360728
HTTP Request: Translate Form,10141,14,10,17,7,3787,0.0,1.4318980747247185,2.075762176455069
HTTP Request: Sort By Relevance,918,439,420,591,168,2569,0.0,0.12989995580854446,2.8758752350014722
HTTP Request: Email Form,10133,15,11,19,7,4648,0.0,1.4314279882101075,2.089968004368942
HTTP Request: Related Subjects,10119,13,11,18,7,3421,0.0,1.4301268755310508,1.6400701273521694
HTTP Request: Clear Document In Session,10112,13,9,16,6,4822,0.0,1.4299067138588675,0.4610590381377982
HTTP Request: Sort By Content Level,742,466,443,634,143,4895,0.0,0.10498051918101613,2.358773302987078
HTTP Request: Download,5085,17,14,23,9,1711,0.0,0.7198031943407757,0.8462422135006344
HTTP Request: Print Document Tool (Audit Logging),5085,256,225,306,92,7050,0.0,0.7198168480175734,8.117913440289954
HTTP Request: Download Citation Pop Up,5089,11,8,12,6,4550,0.0,0.7205192382459371,0.8973037190788369
HTTP Request: Download Citation CSS,5086,6,8,11,0,720,0.0,0.720184217628739,0.9146036337973702
HTTP Request: Download Citation JS,5084,0,0,0,0,1,0.0,0.7202517537719361,0.0
HTTP Request: Download Citation i18n,5084,10,8,12,6,3009,0.0,0.7202678761802285,1.2268324045457348
HTTP Request: Download Citation,5083,20,15,25,11,658,0.0,0.7202179328739317,4.705240108834664
HTTP Request: Subject Linking Portlet,3481,14,9,16,7,3238,0.0,0.4932016523176298,0.7367115833405946
HTTP Request: Full List Pagination,526,557,528,732,202,6375,0.0,0.07455047903643365,2.9896615599588525
HTTP Request: Perform Related Subjects Search,1787,706,652,951,232,4182,0.0,0.2534127407190597,30.489381358495432
HTTP Request: Subject Linking Ajax,3476,486,412,1094,7,8244,0.0,0.49270957095428886,3.443520844336377
HTTP Request: Go To Home Page,2513,242,221,304,91,5664,0.0,0.35778450381639176,6.089914614721046
HTTP Request: Save Highlight,258,7,6,8,4,130,0.0,0.03711081115602766,0.025171078546973657
HTTP Request: Follow Spotlight Links,1262,700,674,862,275,6334,0.0,0.18150610950715193,7.98429067408809
HTTP Request: Save Note,258,6,6,7,4,143,0.0,0.037109583449240854,0.02626628992049056
HTTP Request: Portal Page Ajax Calls,18111,332,226,646,9,8136,0.0,2.6040374874424317,9.903726857912666
HTTP Request: Featured Links,1233,666,623,803,260,5312,0.0,0.18078460518650946,4.671964281184722
TOTAL,963352,108,9,370,0,9698,0.0,131.86073750152104,2841.346148777016
