sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Download Citation JS,1170,10,8,13,0,138,0.0,0.16372530196823,0.5490459290665727
HTTP Request: Get Citation,1170,18,14,22,10,141,0.0,0.16372472919300082,0.7549552410962085
HTTP Request: Download Citation,1170,15,12,19,9,253,0.0,0.16372477501487165,0.09490879554854727
HTTP Request : Navigate to Topic Finder,1137,82,71,107,45,1450,0.0,0.15939382681867728,11.087743270096835
HTTP Request : Navigate to Topic Finder/ Ajax MarkList,1137,33,30,46,18,278,0.0,0.15939431841265128,1.470934351410219
HTTP Request: Topic Finder,1137,385,256,769,12,8206,0.0,0.15938958136053097,7.919757575955374
HTTP Request: Click on Topic,1071,476,362,826,133,8561,0.0,0.15013787872139722,15.049579752152992
HTTP Request: Click on Topic/ Ajax MarkList,1071,7,6,9,3,408,0.0,0.1501479819816814,0.026584050257235318
HTTP Request: Click on Topic/ Scribble,1071,6,6,9,4,64,0.0,0.15014764518443136,0.052984935142455905
HTTP Request: Click on Topic/ doc Linking,779,302,282,579,8,2858,0.0,0.10920999118609481,7.918199975147368
HTTP Request : Bookmark Result List,668,16,8,14,5,548,0.0,0.09366084342991617,0.15768037515970015
HTTP Request : Click on Related Subject ,3265,301,240,597,37,8196,0.0,0.4569311273939377,20.942037975979837
HTTP Request : Apply Related Subject,3265,267,222,494,25,7534,0.0,0.45694167884711306,5.61086895393734
HTTP Request : Apply Related Subject / Ajax marklist,3265,7,6,9,3,128,0.0,0.4569566435617818,0.08094724195000544
HTTP Request : SortByDocumentTitle,175,407,371,604,60,1431,0.0,0.02458935427091089,1.7423925872897488
HTTP Request : SortByDocumentTitle / Ajax marklist,175,7,6,9,4,84,0.0,0.024591506964736342,0.004349348335604652
HTTP Request : Select download format,1118,9,8,12,5,138,0.0,0.15682551492213012,0.26349415808299465
HTTP Request : Download Document as PDF,691,424,311,644,71,10317,0.0,0.0969240568454684,91.21630129120096
HTTP Request : ClickAnySubjectTerms,696,223,131,497,35,1960,0.0,0.09758877213133878,3.717697144787035
HTTP Request : ClickAnySubjectTerms / Ajax marklist,696,6,5,8,3,115,0.0,0.09758920999851933,0.017262663453163348
HTTP Request : ClickNext,960,350,325,473,159,7593,0.0,0.1346070525682605,1.950257972751186
HTTP Request : Bookmark Doc,233,10,8,12,5,148,0.0,0.032984392436692975,0.040106965208331825
HTTP Request : Download Document as HTML,427,1281,1156,1621,851,8039,0.0,0.06026814667544954,34.01094942527724
HTTP Request : SortByPubTitle,109,384,334,617,69,1486,0.0,0.01592426245463594,0.43693479140531033
HTTP Request : SortByPubTitle / Ajax marklist,109,6,6,9,4,48,0.0,0.015925407146183113,0.002831205687371985
HTTP Request : SortByPubDate,99,458,405,648,73,4150,0.0,0.014638984888427275,0.927534405911917
HTTP Request : SortByPubDate / Ajax marklist,99,6,5,9,4,57,0.0,0.014639560706709267,0.0025876567264788842
HTTP Request : SortByContentLevel,56,349,353,488,70,665,0.0,0.009212767382065471,0.45439311403834914
HTTP Request : SortByContentLevel / Ajax marklist,56,6,5,8,4,34,0.0,0.009213299397680551,0.00163157532406958
TOTAL,533846,210,68,517,0,15608,0.0,74.13036933683337,8626.802089158622
