sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Login,1458,256,197,279,113,5934,0.0,0.20268218876745875,5.085376309788465
Common Ajax Requests,5237,53,52,58,24,1096,0.0,0.7274291055261138,8.13096224892792
BasicSearch,292,72,57,80,28,1593,0.0,0.040614921031797035,1.0019040384949474
Navigate Case Study TAB,146,95,61,88,31,1216,0.0,0.02034620035405176,0.13799512622274043
Navigate Case Study TAB Ajax Call,146,266,245,375,153,873,0.0,0.020345755206562368,1.3294731131367523
Navigate Case Study TAB Publication Title,146,832,841,929,490,1014,0.0,0.020343679998929866,0.13227882457352122
Navigate Case Study TAB Subject Limiter,146,310,335,403,15,523,0.0,0.020344113716349827,0.09941596194981887
Article Retrieve,291,293,262,485,91,2259,0.0,0.0405481440236634,0.5583841826741264
Navigation Company Finder,146,101,91,116,48,825,0.0,0.02034481393970912,0.17786607087366763
Navigation Company Finder Ajax Call,146,37,33,44,31,333,0.0,0.02034493584586788,0.08148942618989656
Basic Search : Ajax,291,780,22,3923,12,4787,0.0,0.04062404678326652,1.3799071902817788
BasicSearch Publication Title,56,187,201,242,98,287,0.0,0.007855101432503989,0.04584188101625375
BasicSearch Display Group,56,10,10,12,9,14,0.0,0.007855396734707962,0.011967205963031661
BasicSearch Subject Limiter,56,195,204,279,107,428,0.0,0.00785517635782685,0.037319758770339474
Company Finder by Employees,28,421,42,1240,35,1815,0.0,0.003956441836207265,0.05441239040656114
Navigate All Industries,93,105,62,79,27,2158,0.0,0.013301491755149001,0.0902137307026463
Article Page Retrieve,339,501,352,985,78,2950,0.0,0.04741416567432594,2.386064728011226
Navigate Industry Essays,115,109,60,85,51,3397,0.0,0.016118822916649147,0.10932931102123816
Navigate to Recent News,120,64,59,79,51,135,0.0,0.0167936288330933,0.11390079222369617
Ajax Search Call,290,488,205,363,26,14111,0.0,0.04059492563429571,2.8582904090113734
Company Retrieve,109,1866,752,3792,87,12185,0.0,0.01540186721499198,0.13833889351926165
Navigate Recent News - Ajax Search,120,577,398,1199,111,2464,0.0,0.01679340321534895,0.8119099327277259
Navigate Recent News - Subject Limiter,104,155,149,274,44,392,0.0,0.014554745154809307,0.07386298094685895
Publication Title,197,734,761,919,463,1762,0.0,0.02760662603868179,0.01286629600391986
Navigate Recent News - Publication Title,104,147,151,251,35,377,0.0,0.014554895889109607,0.07537368514359384
Subject Limiter,197,615,452,975,228,1208,0.0,0.02760728372636109,0.08411334237775508
Recent News,104,370,346,494,195,1310,0.0,0.014554712564019743,0.14345335501519008
Industries Article Retrieve,93,658,663,829,91,3617,0.0,0.01331375114365838,0.12071864143655947
Navigation Comparision Charts: Company,94,83,78,100,31,172,0.0,0.013176451326539237,0.10879839774527088
Navigation Comparision Charts: Industry,100,110,82,131,71,879,0.0,0.014488766062789387,0.12107458124930544
Company Comparision Search Assist,94,122,122,166,14,273,0.0,0.01317613734244879,0.1585671527534132
ComparisonTool.Company,94,104,99,134,23,255,0.02127659574468085,0.0131763996104832,0.11417675511044557
Company Retrieve Hierarchy,109,52,21,66,17,1495,0.0,0.015430969275807623,0.006376390167527946
ComparisonTool.Industry,100,130,94,127,34,1854,0.0,0.014488638010072502,0.5058249531654776
NAICS Search Assist,22,241,47,120,42,2262,0.0,0.0030965927205016818,8.27205921163846E-4
Company Finder by NAICS,22,45,40,64,34,75,0.0,0.003097564990081456,0.013042552587853631
Navigate Company Histories,145,70,59,81,42,679,0.0,0.020404148487039427,0.1383960017877552
Navigate Company Histories Ajax Call,145,236,226,346,117,468,0.0,0.020404274822222478,1.2751129899910698
Navigate Company Histories PublicationTitle,145,573,646,747,14,949,0.0,0.020403057475553616,0.0070638441041777295
Navigate Company Histories Subject Limiter,145,1136,1128,1248,724,1932,0.0,0.02040118006053382,0.10470595141641877
Navigate to SWOT Reprot,119,108,62,99,53,3959,0.0,0.016828924367278404,0.11414020185729101
Navigate SWOT Report - Ajax Search,119,113,90,191,33,415,0.0,0.016827872500159442,0.009196114147277258
Navigate SWOT Reports,145,90,60,92,52,2322,0.0,0.020404358089448484,0.14052429745684303
Navigate SWOT Reports Ajax Call,145,228,217,337,108,668,0.0,0.02040459066702466,0.9874039504466072
Navigate SubjectGuide Search,287,71,58,87,28,1765,0.0,0.040230866298112684,0.22179611372810326
Navigate SWOT Reports Publication Title,145,793,793,883,566,1022,0.0,0.02040271871151625,0.006859259918113337
Navigate SWOT Reports Subject Limiter,145,612,607,705,412,939,0.0,0.020403037379068033,0.10292224811395026
SubjectGuide Search,286,11,11,14,7,23,0.0,0.040274939834027815,0.02459232405061687
Navigate Investments Report,145,63,57,79,48,308,0.0,0.020404355218153515,0.11551410101014223
SubjectGuide Search Ajax Call,286,639,615,918,270,1091,0.0,0.040268055717472565,0.42443664255264835
Subject Guide Result Link,286,96,59,87,30,2513,0.0,0.040269728329993246,0.2731288713852463
Subject Guide Search Ajax Call,286,125,94,281,26,612,0.0,0.04026686512881032,0.37757156973298844
Subject Guide Display Group,286,69,46,152,9,324,0.0,0.04026704087794539,0.013242458984639814
Subject Guide Publication Title,286,57,33,127,19,265,0.0,0.040267165604068726,0.030118015045910905
Subject Guide Subject Limiter,286,62,37,130,21,275,0.0,0.040267227967420154,0.05556405577926238
Navigate Financial Report,145,79,56,89,47,1457,0.0,0.02040509891055066,0.11632088247619957
Navigation Comparision Charts: Country,96,111,81,104,70,1479,0.0,0.013503258716107348,0.11157825753808867
Country Comparision Search Assist,96,126,110,175,92,277,0.0,0.013502538899267403,0.004467331697181935
Comparison Tool Country,96,538,442,1000,135,2172,0.0,0.013501925501157017,0.13647446436912183
Navigate Market Share Reports,82,67,61,80,52,156,0.0,0.011735696654567926,0.07959680909449225
Company Hierarchy Ajax Call,27,209,346,368,18,387,0.0,0.003947654683731453,0.009446071719893723
Company Finder by City,23,284,40,842,35,950,0.0,0.003460161282630637,0.04019308184191606
SIC Search Assist,16,609,54,2947,46,3074,0.0,0.002420119786854,6.169946502495824E-4
Company Finder by SIC,16,349,39,931,35,1061,0.0,0.002421181097536524,0.024482390967405607
Company Finder by Revenue,14,607,42,1521,35,1663,0.0,0.0023446753093631593,0.03180145795050927
Company Finder by Country,21,279,44,778,36,840,0.0,0.004144139486209586,0.05237044501101848
Company Finder by State,21,308,40,839,35,2275,0.0,0.0036269524014310916,0.0368060444565055
TOTAL,15746,214,60,577,7,14111,1.2701638511367967E-4,2.187079314335495,31.168948723626155
