sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Login,1144,279,203,300,155,6122,0.0,0.1589750445310778,3.9157307782460715
Common Ajax Requests,5038,54,52,58,26,1106,0.0,0.7001187617097573,7.764315427977819
BasicSearch,228,104,60,86,47,5161,0.0,0.031783612703854235,0.7836192317796258
Basic Search : Ajax,228,1627,32,3666,15,22225,0.0,0.031759837679369955,1.4208247771274287
Article Page Retrieve,112,1189,675,1143,75,11703,0.0,0.015710564274373222,1.6570257671927928
Company Hierarchy Ajax Call,89,28,19,28,16,342,0.0,0.012486396491911831,0.003646615267608029
Navigate All Industries,227,96,64,90,31,2332,0.0,0.03184887191155386,0.21626289423326367
Ajax Search Call,681,233,186,338,22,11285,0.0,0.09535745041342567,6.700806208473651
Industries Article Retrieve,227,524,577,741,80,1976,0.0,0.031845619172128935,0.27933924202551325
Navigate Market Share Reports,227,85,64,94,42,1426,0.0,0.031848009513435374,0.21626224473539776
Navigate to Recent News,87,70,61,88,50,369,0.0,0.01270956168081762,0.08630113087707662
Publication Title,454,677,647,906,15,1059,0.0,0.06363247229534662,0.028175918241803957
Subject Limiter,454,488,399,954,13,1089,0.0,0.06363326606988755,0.16787637543865255
Navigate Industry Essays,227,113,63,96,30,3698,0.0,0.0318461642277228,0.2162419052258854
Navigate Recent News - Ajax Search,87,1255,701,1308,35,11366,0.0,0.012689313249991285,0.053036509360264626
Recent News,87,201,121,404,78,2057,0.0,0.012690607083634309,0.1009560528561597
Navigation Comparision Charts: Company,117,97,82,107,49,951,0.0,0.016748814591910837,0.1384247419125772
Company Comparision Search Assist,117,116,120,149,12,253,0.0,0.01674973773060237,0.199187638391129
ComparisonTool.Company,117,136,104,151,24,2168,0.017094017094017096,0.016750027880922475,0.1459987614821799
BasicSearch Publication Title,49,112,102,202,32,259,0.0,0.006854411324270869,0.029297635903042813
BasicSearch Display Group,49,80,11,230,9,379,0.0,0.006854449677917803,0.006813057413639879
BasicSearch Subject Limiter,49,132,132,234,29,269,0.0,0.006854338453524158,0.02615115357641895
Navigation Comparision Charts: Industry,110,127,83,114,42,3242,0.0,0.01545315824624074,0.1292325234614063
Navigate to SWOT Reprot,87,97,64,89,52,2464,0.0,0.012691306863254525,0.08618258946714892
Navigate SWOT Report - Ajax Search,87,87,68,161,32,223,0.0,0.012691340188018558,0.0066431233796659635
Navigate SubjectGuide Search,69,102,60,108,23,2229,0.0,0.009779593475055233,0.054004377900570735
ComparisonTool.Industry,110,122,98,133,83,1272,0.0,0.015456000490095725,0.5565278486129013
SubjectGuide Search,69,311,128,862,24,1485,0.0,0.009778892162062036,0.04228163999532881
Navigation Company Finder,224,135,93,124,74,4271,0.0,0.0315819675424788,0.2765068889929089
Navigation Company Finder Ajax Call,224,36,34,42,30,172,0.0,0.0315810992760315,0.12648121766109532
Navigation Advance Search,69,396,270,731,66,2736,0.0,0.009689620394375976,3.2601538028003567
NAICS Search Assist,35,107,46,52,42,2176,0.0,0.005103562213517003,0.001388954961792546
Company Finder by NAICS,35,42,39,50,34,79,0.0,0.00510515600335715,0.021572560302467365
AdvancedSearch,69,75,65,84,43,471,0.0,0.009692350740607973,0.06581404649181853
Navigate Company Histories,224,116,64,101,52,2705,0.0,0.03153841724171479,0.21415753478131277
Navigate Company Histories Ajax Call,224,234,235,343,114,504,0.0,0.03153698302578205,1.9602388874107883
Navigate Company Histories PublicationTitle,224,626,661,757,14,1270,0.0,0.03153483860568148,0.01091214080727779
Navigate Company Histories Subject Limiter,224,1133,1130,1251,759,1413,0.0,0.031531735706621974,0.16183397764294363
Article Retrieve,224,391,368,499,81,2699,0.0,0.03153284540008987,0.5084531099022426
Navigate Recent News - Subject Limiter,12,72,48,148,36,152,0.0,0.0017997874451027335,0.005000971885220356
Navigate Recent News - Publication Title,12,87,50,175,28,195,0.0,0.0017997874451027335,0.004124073493795383
Navigate SWOT Reports,224,131,63,107,28,3630,0.0,0.03153316056727593,0.2174115849418178
Advance Search : Ajax,68,1846,284,2619,34,22728,0.0,0.009673012352436774,0.336859821283273
Navigate SWOT Reports Ajax Call,224,218,212,315,102,586,0.0,0.031531700197720655,1.5133394653135108
Navigate SWOT Reports Publication Title,224,749,780,882,9,1003,0.0,0.03152897069030288,0.010604821854629768
Navigate SWOT Reports Subject Limiter,224,603,596,693,392,933,0.0,0.03152878873994351,0.1590451559992388
Navigate Investments Report,224,98,60,88,47,4312,0.0,0.031529006193056895,0.1788672070131911
Navigate Financial Report,223,92,59,87,41,2544,0.0,0.03145173892856478,0.17960128538884787
Navigation Publication Search,87,111,66,86,52,2547,0.0,0.012336103521177687,0.08377314858304963
Navigation Publication Search Ajax Call,87,650,632,765,497,899,0.0,0.012335549053161537,0.058485440090917246
Publication Search Result,87,101,78,134,45,946,0.0,0.01233698517548156,0.069607001925066
Publication Search Ajax Call,87,42,25,44,18,442,0.0,0.01233754677100166,0.0222147301268002
Subject Guide Result Link,33,62,62,69,51,102,0.0,0.004753292591374129,0.032277714972698816
Company Finder by City,39,204,41,754,36,1357,0.0,0.006121194951426749,0.07138849743106004
Subject Guide Search Ajax Call,33,129,93,289,34,434,0.0,0.0047535178552934095,0.0447966165972389
Subject Guide Display Group,33,85,70,136,17,280,0.0,0.004753480880419562,0.0014294765834168915
Subject Guide Publication Title,33,61,34,120,20,210,0.0,0.004753403508933662,0.003767471773785815
Subject Guide Subject Limiter,33,66,41,138,24,167,0.0,0.004753396662020822,0.005628481908068156
Comapny Retrieve,176,2188,771,11050,78,12437,0.0,0.02494870631035,0.22213490642604963
Company Finder by State,25,193,42,807,34,823,0.0,0.003994348476227955,0.04917495459024935
Company Retrieve Hierarchy,176,39,21,69,13,463,0.0,0.0249490352165555,0.011011414174751832
SIC Search Assist,41,123,52,56,46,2995,0.0,0.005860469091957478,0.001477540618768338
Company Finder by SIC,41,206,39,839,34,1124,0.0,0.0058604908718566506,0.06774615218572724
Advance Search - Display Group,53,212,173,314,12,1190,0.0,0.007668109187508852,0.007566945305981429
Advance Search - Publication Title,53,113,79,202,26,736,0.0,0.007668201271474581,0.02367461063984629
Advance Search - Subject Limiter,53,126,94,233,25,860,0.0,0.007668042622163855,0.023162089092382987
Company Finder by Employees,30,412,39,1273,36,2067,0.0,0.004380169512560136,0.0603190120801425
Company Finder by Country,31,253,42,714,35,914,0.0,0.0045644344275558735,0.057865536933562896
Company Finder by Revenue,23,523,44,1633,36,1759,0.0,0.003576932826756702,0.048553916770605075
TOTAL,15092,265,63,672,9,22728,1.3252054068380598E-4,2.096556920645209,34.916806316949135
