sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,380,1411,1313,1883,449,5126,0.0,0.05285998974516199,46.3975533362513
HTTP Request: Saved Item Count,1153,6,6,8,5,126,0.0,0.16044085194231533,0.06312594261609594
HTTP Request: Bread Crumb,1155,14,9,13,6,3609,0.0,0.16051819442464024,0.08791652842818916
HTTP Request: Header Bookmark Tool,967,11,10,15,7,131,0.0,0.13453312206856569,0.10852219134804554
HTTP Request: FavIcon Servlet,5247,0,0,0,0,1007,0.0,0.7298815190994706,0.029362061234722497
HTTP Request: Search Assist,79,43,38,83,6,136,0.0,0.01103389402740903,0.018581232488057906
HTTP Request: Perform Basic Keyword Search,79,846,780,1271,320,2472,0.0,0.011032830771598478,0.6006199097975308
HTTP Request: Saved Item List,431,8,6,8,5,219,0.0,0.06016555718680373,0.023600051046496807
HTTP Request: Navigation Portlet,265,129,120,270,0,821,0.0037735849056603774,0.03701319960534152,0.03912165346552493
HTTP Request: Add Search To History,263,11,10,14,7,88,0.0,0.03679741080545475,0.01186632877933894
HTTP Request: Suggested Portals,130,111,77,163,24,817,0.0,0.018188030093634778,0.07137640466681068
HTTP Request: Reference List,130,58,45,132,11,705,0.0,0.01818740413139476,0.03419046167885969
HTTP Request: Biographies List,130,57,53,110,10,559,0.0,0.01818643982673639,0.03338288249265583
HTTP Request: Primary Sources List,130,128,98,162,26,4106,0.0,0.018185719845348638,0.016704851432461174
HTTP Request: Creative Works List,129,100,80,155,26,1163,0.0,0.018149159926035843,0.009167320719362354
HTTP Request: Magazine List,129,148,126,258,27,389,0.0,0.01814925440330457,0.04558225032816385
HTTP Request: Critical Essay List,129,102,89,190,27,378,0.0,0.01814927227749309,0.02551375828271586
HTTP Request: Plot Summary List,129,81,60,142,28,222,0.0,0.018149522519829056,0.008676586324545823
HTTP Request: News List,129,158,135,272,32,493,0.0,0.01814959657245572,0.04247161680967799
HTTP Request: Academic Journal List,129,135,121,256,28,321,0.0,0.018149915771728087,0.03960153996759185
HTTP Request: Website List,129,86,71,151,27,335,0.0,0.01814982639480009,0.008727706534823888
HTTP Request: Audio List,129,115,107,208,26,332,0.0,0.018149943861801545,0.020162024302634134
HTTP Request: View Full List Page,102,591,473,773,221,4102,0.0,0.014928949179076112,0.33363031186099157
HTTP Request: Sidebar Limiter Ajax Calls,359,82,59,163,21,380,0.0,0.052345661587193365,0.061993447050394876
HTTP Request: Go To Advanced Search Page,76,465,347,509,184,2906,0.0,0.011366535782004202,0.3743472981819226
HTTP Request: View Document,21,703,659,1001,418,1134,0.0,0.0030824624765237456,0.1615167907969413
HTTP Request: MLA7 Citation - Get Bookmark,168,11,10,17,8,100,0.0,0.023950163131974237,0.010234562712076557
HTTP Request: Browse Items,54,377,355,509,198,1202,0.0,0.007897250338302117,0.29173010593064486
HTTP Request: MLA7 Citation - Get Citation,167,48,40,77,13,222,0.0,0.023845179389997476,0.027470732050219947
HTTP Request: Bookmark Tool,167,11,9,15,7,122,0.0,0.023843783525858798,0.016285936606304296
HTTP Request: Translate Form,167,12,11,18,8,48,0.0,0.023842210821108607,0.03456526632998705
HTTP Request: Email Form,167,13,12,19,9,73,0.0,0.023840590675616644,0.03472881796531266
