sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,19431,711,637,898,289,12572,0.0,2.672736478582001,2509.6854351577017
HTTP Request: Saved Item Count,135651,8,5,8,3,6792,0.0,18.674987403252853,7.34525030033433
HTTP Request: Bread Crumb,134915,13,8,13,5,10631,0.0,18.574695843916107,13.968041003117902
HTTP Request: Header Bookmark Tool,110043,13,9,15,5,8979,0.0,15.155527919001944,14.422144029239083
HTTP Request: FavIcon Servlet,787753,0,0,0,0,1004,0.0,108.49284693649182,1.4850422372906158
HTTP Request: Search Assist,19522,60,44,130,4,1457,0.0,2.7159037015839247,4.6157257101684035
HTTP Request: Perform Basic Keyword Search,19515,807,739,1227,165,11105,0.0,2.7154077369431535,201.9578654569298
HTTP Request: Saved Item List,94055,8,5,8,3,1102,0.0,13.098212150790356,5.138970829356846
HTTP Request: Navigation Portlet,73547,122,72,296,8,10987,0.0,10.247219553300534,11.391816874569125
HTTP Request: Add Search To History,73535,14,9,14,6,10218,0.0,10.247840685829788,3.304926661429516
HTTP Request: Go To Advanced Search Page,15893,295,250,372,92,12815,0.0,2.212738988828543,50.52888833786796
HTTP Request: Suggested Portals,34540,138,124,239,20,9162,0.0,4.814428454582405,17.08059030159941
HTTP Request: Perform Advanced Search WIth Default Date Range,12695,788,702,1151,204,13566,0.0,1.769265235784731,116.8013260365079
HTTP Request: Reference List,34528,125,108,222,8,8887,0.0,4.81402066788681,12.349542873991462
HTTP Request: Biographies List,34520,59,35,134,8,7795,0.0,4.814637166460501,7.161343194767695
HTTP Request: Primary Sources List,34516,149,136,259,21,8770,0.0,4.815888133431746,7.762452723491408
HTTP Request: Magazine List,34505,280,251,476,19,10275,0.0,4.8148518189409195,13.626052096534464
HTTP Request: News List,34497,371,285,654,20,10209,0.0,4.814178864112241,13.139158890728243
HTTP Request: Academic Journal List,34483,242,218,411,21,10905,0.0,4.813018361156291,12.397470306439978
HTTP Request: Case Overview List,34470,327,300,419,107,14045,0.0,4.812214732832037,73.42452614186442
HTTP Request: Statistics List,34461,181,162,318,23,10266,0.0,4.8122656427609485,7.630393823236201
HTTP Request: Viewpoint List,34451,223,207,361,23,10243,0.0,4.811410070931673,12.016491818623207
HTTP Request: Perform Advanced Search WIth New Date Range,3173,1242,1071,2085,290,10798,0.0,0.4432106497945838,35.41472179635735
HTTP Request: Browse Items,1130,322,289,423,104,7477,0.0,0.15792802898272826,4.030771048093906
HTTP Request: Website List,34447,181,163,316,21,8863,0.0,4.81164774386004,7.776865513759368
HTTP Request: Audio List,34438,240,221,398,20,8964,0.0,4.811956702170648,12.656785202331895
HTTP Request: View Full List Page,29413,598,548,810,136,13911,0.0,4.112442652236788,182.627420233164
HTTP Request: Map Page,776,2597,2551,2934,1670,11973,0.0,0.10852067717461943,289.7747375499181
HTTP Request: Topic Page,1129,651,613,815,292,7255,0.0,0.1580167539747722,7.042338492645083
HTTP Request: Map Ajax Calls,776,748,739,926,398,3675,0.0,0.10854991442601786,0.22325075935106456
HTTP Request: Display Group Ajax Calls,14637,306,250,548,27,10573,0.0,2.0473642336084974,8.754120286425374
HTTP Request: Sidebar Limiter Ajax Calls,100212,131,111,245,14,10771,0.0,14.06573441571311,14.353506235149936
HTTP Request: View Document,156067,495,453,654,137,14236,0.0,21.919697952638106,688.2471670924016
HTTP Request: MLA7 Citation - Get Bookmark,20565,15,10,17,6,8901,0.0,2.8951935704036744,1.2418162486615096
HTTP Request: MLA7 Citation - Get Citation,20544,24,15,32,10,11039,0.0,2.8944750805194954,3.503228473803338
