sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login,2521,310,264,415,156,3226,0.0,0.35033721868101997,301.12470588167344
HTTP Request: Search Assist,1523,45,46,76,8,199,0.0,0.2116716557059757,0.03233195396113692
HTTP Request: Basic Search,1522,436,421,573,228,1735,0.0,0.21155928226080978,25.626991045895853
HTTP Request: Ajax MarkList,3128,6,5,8,3,256,0.0,0.4349662831602692,0.08600541785408661
HTTP Request: Ajax Limit Expand Search Results (SU),3036,98,77,181,13,353,0.0,0.42215754207531314,0.6411666769419248
HTTP Request: Navigate To Advance Search Page,1140,195,149,249,94,2313,0.0,0.1585071628552646,14.859148451638768
HTTP Request: Retrieve Document,4730,265,235,359,135,3266,0.0,0.6577913508086105,80.8953968555696
HTTP Request - Navigate to Person Search,570,351,346,417,109,3313,0.0,0.07928740376317493,7.427747440686067
HTTP Request: Advance Search,1139,327,317,444,107,2233,0.0,0.15874164010636108,16.07023920372183
HTTP Request: Person Search,569,214,202,282,106,1168,0.0,0.07942772949065048,7.411869376631915
HTTP Request: Retrieve Document/ Ajax MarkList,3143,6,5,8,3,174,0.0,0.43738407860722883,0.08819961208951581
HTTP Request: Bookmark,279,333,303,428,179,3046,0.0,0.03885923763468417,4.26777015244068
HTTP Request: Click On Next Page Link,80,329,304,469,124,666,0.0,0.011265653978254471,1.08114330413534
HTTP Request- Mark Current Document,748,82,67,146,22,638,0.0,0.10423208751370659,0.03666573026456696
HTTP Request- View Mark Item,748,206,194,278,108,1518,0.0,0.10422244413614294,9.529430711807942
HTTP Request: Navigate to Work Search,569,259,246,308,105,4865,0.0,0.07927146044918358,7.307003761963686
HTTP Request- Print Document,829,12,9,17,6,136,0.0,0.1155194452391148,0.018198923082513075
HTTP Request- View Mark Item/ Ajax Calls,748,6,5,8,3,40,0.0,0.10421635985073097,0.036657612580140705
HTTP Request: Work Search,569,285,312,431,97,616,0.0,0.07928061687843926,7.053397917471316
HTTP Request- Citation Tools messages/en,778,9,7,12,5,181,0.0,0.10854370069841873,0.16466414235129653
HTTP Request: Citation Tools/ Popup Window,778,9,8,13,5,128,0.0,0.10855030371761071,0.20121494456539696
HTTP Request: Citation/ Ajax MLA7,778,15,11,22,8,232,0.0,0.10855687724561343,0.07310480038022814
HTTP Request- Previous Search,96,118,105,132,76,1083,0.0,0.01359760852060144,1.201406891039601
HTTP Request: Citation/ Ajax APA,778,15,11,21,8,99,0.0,0.10856334552601105,0.05507109106894847
HTTP Request: Save Citation/ MLA7,778,16,12,22,9,247,0.0,0.10856992063371342,0.06156309382897223
HTTP Request: Click on Person Link,220,247,216,355,116,2650,0.0,0.03084067762015388,3.020174798345776
HTTP Request: Save Citation/ APA,777,16,12,21,8,196,0.0,0.10849282383502165,0.056475180425171786
HTTP Request: Export Citation/ ENDNOTE,776,19,12,26,9,1018,0.0,0.10870789460265304,0.05868626246708645
HTTP Request: Export Citation/ PROCITE,776,16,12,21,9,151,0.0,0.10871330103035273,0.05870737700476923
HTTP Request: Export Citation/ REFMGR,776,16,12,21,9,197,0.0,0.10871916494714791,0.058681948597690894
HTTP Request: Click on Work Search Link,248,189,180,253,110,377,0.0,0.03472454127550801,3.209267833047206
HTTP Request- Navigate To Download,787,8,8,11,5,104,0.0,0.1101506866992556,0.17982302440299588
HTTP Request- Limit Expand Result,91,379,367,517,144,1227,0.0,0.012786660056947008,1.236099562353726
TOTAL,36028,137,60,341,3,4865,0.0,5.003023782693131,492.52745288097753
