sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,8370,805,622,878,332,931801,0.0,1.1626852222152613,999.9328633824548
HTTP Request: Saved Item Count,36768,7,5,7,4,4999,0.0,5.106268094073768,2.0084174506101053
HTTP Request: Bread Crumb,33693,37,9,22,5,6697,0.0,4.682522266405818,13.329007350672596
HTTP Request: Header Bookmark Tool,29482,13,9,13,6,9137,0.0,4.098544684382727,3.4381087220146984
HTTP Request: FavIcon Servlet,147146,0,0,0,0,4185,0.0,20.46445777100324,0.6456606710045589
HTTP Request: Go To Home Page,2817,218,200,269,77,6137,0.0,0.3921012954792962,6.751098492805839
HTTP Request: Search Assist,3115,27,19,45,7,4632,0.0,0.4336267146352009,0.719084811112412
HTTP Request: Browse Items,1642,858,836,1001,497,7894,0.0,0.22871934993559084,32.8590984008067
HTTP Request: Perform Basic Person Search,3112,644,607,900,71,6785,0.0,0.43339793450789005,19.304713826844225
HTTP Request: Person Filmstrip Portlet Window,3111,116,93,214,12,4948,0.0,0.43376628627877745,5.639629732249359
HTTP Request: Featured Links,1222,614,592,754,221,3196,0.0,0.17035521013008473,4.806562789399974
HTTP Request: Topic Page,1638,733,690,915,298,4882,0.0,0.22849535113792918,9.56002206826724
HTTP Request: MLA7 Citation - Get Bookmark,6815,12,9,16,7,4203,0.0,0.9500849221174333,0.40667682482350936
HTTP Request: Go To Advanced Search Page,3045,288,260,342,118,6099,0.0,0.4251304152121017,10.846128128888303
HTTP Request: Display Group Ajax Calls,17929,182,164,303,22,5464,0.0,2.501980205204521,7.6650771556553625
HTTP Request: MLA7 Citation - Get Citation,6803,24,15,29,11,4706,0.0,0.9498869365064183,1.1070130454990676
HTTP Request: Bookmark Tool,6795,13,8,13,6,4487,0.0,0.9492450742632349,0.6492244612300792
HTTP Request: Perform Advanced Search WIth Default Date Range,2434,729,631,1113,231,7437,0.0,0.3403486070247449,46.25024432732803
HTTP Request: Translate Form,6790,14,10,17,7,5561,0.0,0.9492947955996341,1.377505122687964
