sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login AONE,28307,394,312,538,183,5757,0.0,3.92089507273678,3340.8838308430527
HTTP Request: Login/ Ajax MarkList,28297,7,6,9,3,1050,0.0,3.921551779811042,0.6946409031192946
HTTP Request: Search Assist,21517,39,27,87,6,1041,0.0,2.9900399167619134,2.3344250425136095
HTTP Request: Navigate To Subject Guide Search,2534,117,70,140,28,1137,0.0,0.35240291084248077,3.484351838356929
HTTP Request: Navigate To Subject Guide Search / Ajax Marklist,2532,6,6,9,3,146,0.0,0.35239897130676273,0.08754737970766474
HTTP Request: Navigate To Advanced Search,7843,138,108,164,48,1305,0.0,1.0906611564846362,15.848441782014895
HTTP Request: Navigate To Advanced Search / Ajax Marklist,7840,7,6,9,3,1014,0.0,1.0904946422496014,0.29214703764139915
HTTP Request: Basic Search,10190,489,436,729,61,4607,0.0,1.416809703269438,55.06766379190034
HTTP Request: Navigate Topic Finder,1263,78,67,88,17,1266,0.0,0.1759100944816878,12.156325734353263
HTTP Request: Navigate Topic Finder/ Ajax MarkList,1263,6,6,9,4,113,0.0,0.17590967797108034,0.0461863011626613
HTTP Request: Basic Search/ Ajax MarkList,10182,7,6,9,3,218,0.0,1.416653483803026,0.29810739557258914
HTTP Request: Topic Finder,1263,2277,1809,3703,716,8847,0.0,0.17582017396591845,142.6304159604452
HTTP Request: Click on Topic,1263,230,193,330,69,13406,0.0,0.17584413888373363,14.493331845457087
HTTP Request: Click on Topic/ Ajax MarkList,1262,7,6,9,3,126,0.0,0.1757608515961439,0.04611048447079062
HTTP Request: Click on Topic/ doc Linking,950,189,126,406,7,1668,0.0,0.1322905311729408,3.646350646244467
HTTP Request: Click on Topic/ Scribble,950,7,6,9,4,371,0.0,0.1322963158957505,0.04643549009692446
HTTP Request: Subject Guide Search,2532,169,115,227,29,2760,0.0,0.3524164326270808,5.219955553095461
HTTP Request: Ajax Suggest Also Try,56667,11,7,14,4,3007,0.0,7.886263675396616,4.085071517234215
HTTP Request: Advanced Search,7832,516,459,781,34,3529,0.0,1.0900520502637587,32.45873282423412
HTTP Request: Subject Guide Search / Ajax Marklist,2529,7,6,9,4,1011,0.0,0.3523025528074223,0.08751161586721105
HTTP Request: Subject Guide Search Result,2517,188,162,316,49,1310,0.0,0.3507243565733854,7.153707966898142
HTTP Request: Subject Guide Search Result/ Ajax MarkList,2517,7,6,9,4,1020,0.0,0.35072298819887515,0.08694797858952508
HTTP Request: Ajax Suggest Did You Mean,56637,11,7,14,4,1007,0.0,7.88526224340911,4.074216291816101
HTTP Request: Ajax Limit Expand Search Results (TY),56280,96,72,199,12,1576,0.0,7.836261674331203,12.747400077525453
HTTP Request: Ajax Limit Expand Search Results (SU),56251,114,94,216,14,1600,0.0,7.8292728314587245,16.349405813991197
HTTP Request: Ajax Limit Expand Search Results (PU),56219,97,75,199,12,1470,0.0,7.826715497033118,15.120551341232906
HTTP Request: Advanced Search/ Ajax MarkList,7825,7,6,9,3,1011,0.0,1.090041464759412,0.2922017976525034
HTTP Request: Retrieve Document,121463,242,180,501,50,35794,0.0,16.917592217821223,523.6873668911583
HTTP Request: SimilarArticlesBySubject ,135598,217,191,375,7,3464,0.0,18.895355115985886,55.203242601282895
HTTP Request: Limit By PU,1548,358,357,568,59,1314,0.0,0.21654344346880217,3.265567315626128
HTTP Request- BookMark Login,1836,284,258,393,132,1496,0.0,0.256404312173088,26.668663837336673
HTTP Request: Limit By TY,1434,311,283,531,60,1393,0.0,0.2006272329223413,2.7102897199249427
HTTP Request: Limit By PU/ Ajax MarkList,1548,6,6,9,4,138,0.0,0.2165620136797803,0.052117721267480946
HTTP Request: Limit By TY/ Ajax MarkList,1434,6,6,9,3,171,0.0,0.20060489229727577,0.048038227935909956
HTTP Request: Click On Next Page Link,1705,347,310,493,133,3058,0.0,0.23860974347843183,3.7356166726686464
HTTP Request: ATP Page,2015,171,126,264,33,10582,0.0,0.2819316247950399,2.9042291300289644
HTTP Request: Tab Visit,3278,294,255,523,7,3984,0.0,0.45861599263080494,26.183255635691715
HTTP Request: ATP Page/ Ajax MarkList,2013,7,6,9,4,179,0.0,0.2817907726610596,0.06731920905788652
