sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,376,53,48,64,38,353,0.0,0.05264726111025233,7.619395046652334
HTTP Request : Login,376,389,287,656,188,1386,0.0,0.05264614064584493,45.26975706133863
HTTP Request : Login / Ajax Marklist,376,6,6,9,4,66,0.0,0.05264869124595088,0.009313861751047862
HTTP Request : Basic search,381,301,278,417,148,1469,0.0,0.05316518436737059,1.5774472027682456
HTTP Request :  Basic Search/ Ajax Marklist,381,7,6,9,4,110,0.0,0.05316729137071138,0.00941068034596417
HTTP Request: Navigate to NGrams Search Form,107,537,510,623,369,1518,0.0,0.015079927137174487,1.0038450456009245
HTTP Request :Navigate To NGram Search / Ajax Marklist,107,6,6,8,4,36,0.0,0.015081172649969225,0.002670945488396729
HTTP Request: NGram Search,107,92,82,143,27,261,0.0,0.015080847436509632,0.007570016137563826
HTTP Request: Ajax BrowseIndex Search Results (SU),592,75,57,134,26,286,0.0,0.0829705357892425,0.17410497987193665
HTTP Request: Ajax BrowseIndex Search Results (TY),592,69,48,117,22,3044,0.0,0.08297025670464846,0.11049817087023606
HTTP Request: Ajax BrowseIndex Search Results (PO),592,71,53,130,25,315,0.0,0.08296993110832833,0.19204739845643692
HTTP Request: Ajax BrowseIndex Search Results (WO),592,69,52,126,26,330,0.0,0.08296876828518833,0.21794562142661433
HTTP Request: Ajax BrowseIndex Search Results (PU),592,67,54,117,25,237,0.0,0.08296696597373367,0.20859265072273758
HTTP Request: Ajax BrowseIndex Search Results (AU),592,71,57,123,26,297,0.0,0.08296750084509126,0.179362092124338
HTTP Request : Retrieve Document,656,819,794,1042,372,2089,0.0,0.09190973007401254,10.103300054497847
HTTP Request : DVI Document Image Tiles,5581,440,488,615,64,4230,0.0,0.7825592899785297,10.013735286612865
HTTP Request: Download Citation JS,129,15,8,14,0,1027,0.0,0.01833377793929189,0.047329366134143847
HTTP Request: Download Citation/en,129,9,8,10,6,114,0.0,0.018333770122378627,0.02781293551586681
HTTP Request: Download Citation CSS,129,6,8,11,0,49,0.0,0.01833377272801564,0.024771883764946823
HTTP Request: Download Citation Pop Up,129,9,8,12,6,64,0.0,0.01833375969983798,0.022695550110499986
HTTP Request: Get Citation,129,16,15,19,11,83,0.0,0.018333733643538214,0.09737825166176109
HTTP Request: Download Citation,129,15,12,17,9,96,0.0,0.018333731037912308,0.011271352889715786
HTTP Request :  Retreive Doc / Ajax Marklist,684,6,6,9,3,152,0.0,0.09663379563562786,0.017109613284335478
HTTP Request : Navigate To Advance Search,353,306,154,598,42,1051,0.0,0.05051421467138858,0.5794971444532674
HTTP Request : Navigate To Advance Search/ Ajax Marklist,353,6,6,9,4,36,0.0,0.0505175834105408,0.008947964975000236
HTTP Request : Advance Search/ Single Term,212,324,277,472,111,4286,0.0,0.03034324073539993,0.4233313145357434
HTTP Request : Advance Search/ Ajax Marklist,353,7,6,9,4,87,0.0,0.050517446049728916,0.008947940644863069
HTTP Request : AdvancedSearch - Multiple Search Terms,141,269,262,449,56,824,0.0,0.020283821005781178,0.2387900689980785
HTTP Request: Retrieve Carrot page,19,89,91,108,51,127,0.0,0.0027485125484063688,0.1829249810678116
HTTP Request: Retrieve Carrot Results,19,2752,2797,4004,1298,5044,0.0,0.0027477930882880384,1.4544052151033893
TOTAL,14908,260,147,596,0,5044,0.0,2.0711090019055094,79.11576741349008
