sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login,9692,729,332,1314,150,202988,0.0,0.3365289345959904,297.6072155161228
HTTP Request: Search Assist,5816,51,46,75,8,3042,0.0,0.20199012366928673,0.030851194805356502
HTTP Request: Basic Search,5815,619,376,1351,196,199793,0.0,0.20196997659857413,38.90374990789353
HTTP Request: Ajax MarkList,12046,13,5,8,3,3007,0.0,0.41837106742136926,0.08314172165572487
HTTP Request: Ajax Limit Expand Search Results (SU),11701,103,77,179,13,5209,0.0,0.40647494685186353,0.6160207449362066
HTTP Request: Navigate To Advance Search Page,4359,339,125,1111,82,5476,0.0,0.15140489256278952,24.988531191730697
HTTP Request: Advance Search,4358,492,292,1268,86,4228,0.0,0.1514174714845774,26.046187347785573
HTTP Request - Navigate to Person Search,2180,496,297,1280,87,3374,0.0,0.07579061167786612,12.504272198683386
HTTP Request: Retrieve Document,18143,560,264,1245,132,209671,0.0,0.6302339806614077,122.41619517088336
HTTP Request: Person Search,2180,384,199,1166,102,5088,0.0,0.07578995821296318,12.461607975224332
HTTP Request: Navigate to Work Search,2178,400,207,1189,96,3664,0.0,0.07569078790982495,12.373968236526363
HTTP Request- Previous Search,349,271,92,1073,61,3097,0.0,0.012156997203577139,1.9407897176783848
HTTP Request: Work Search,2178,466,304,1261,73,4241,0.0,0.07569127454410343,12.149142784695371
HTTP Request: Retrieve Document/ Ajax MarkList,12053,13,5,8,3,3007,0.0,0.4188125030664734,0.08480722170025576
HTTP Request- Print Document,3007,26,9,22,6,3294,0.0,0.10451494845296327,0.01647122063197725
HTTP Request: Click On Next Page Link,355,496,283,1267,106,3503,0.0,0.012347440417339312,2.062764985744967
HTTP Request: Bookmark,1075,557,336,1302,173,3652,0.0,0.03742873699042385,6.786040757017792
HTTP Request- Mark Current Document,3047,99,75,168,24,1897,0.0,0.10593090704390817,0.03764803139168737
HTTP Request- Citation Tools messages/en,2934,21,8,13,5,5022,0.0,0.10198728516798981,0.1547172890360505
HTTP Request: Click on Person Link,868,411,224,1172,110,3461,0.0,0.030203690487333762,5.0847485722188335
HTTP Request- View Mark Item,3047,381,195,1160,101,3266,0.0,0.10593182405805246,17.161047504925726
HTTP Request: Citation Tools/ Popup Window,2933,24,8,13,5,3076,0.0,0.10198119241500538,0.185530476269206
HTTP Request- View Mark Item/ Ajax Calls,3045,14,5,8,3,1049,0.0,0.10591082948144284,0.03763898899669958
HTTP Request: Citation/ Ajax MLA7,2933,24,12,29,8,4020,0.0,0.1019858732353497,0.0762681417847041
HTTP Request- Navigate To Download,3064,12,6,9,4,2061,0.0,0.10659071915582377,0.17389810457984559
HTTP Request: Citation/ Ajax APA,2931,28,12,28,8,5019,0.0,0.10193090732905134,0.05940668164357207
HTTP Request: Save Citation/ MLA7,2930,27,13,29,9,5020,0.0,0.10192385626996951,0.06115974912121112
HTTP Request: Save Citation/ APA,2930,32,12,30,9,5023,0.0,0.10192407964034506,0.05647238511208188
HTTP Request: Click on Work Search Link,1005,392,193,1152,98,3247,0.0,0.03496533908550852,5.7654943964130085
HTTP Request: Export Citation/ ENDNOTE,2929,24,12,26,9,3622,0.0,0.10193716459531903,0.058261655247952494
HTTP Request- Limit Expand Result,325,514,332,1306,125,3461,0.0,0.01131533570581687,1.9346074599175123
HTTP Request: Export Citation/ PROCITE,2929,26,12,31,9,2225,0.0,0.10193830341669767,0.05827070102569284
HTTP Request: Export Citation/ REFMGR,2929,24,12,25,9,3012,0.0,0.10193945290707028,0.058260380048308656
TOTAL,138264,247,65,738,3,209671,0.0,4.8008498362546455,601.8146749052084
