sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Login MSIC,42954,1195,1265,1755,10,210815,0.0,1.49145237788113,2539.151877660959
HTTP Request: Login/ Ajax MarkList,42949,13,5,8,3,5417,0.0,1.4916355155328715,0.2642723549621583
HTTP Request: Search Assist,117968,52,35,97,6,5027,0.0,4.096862060236666,0.6256739706515996
HTTP Request - Basic Search,68298,470,344,887,28,207351,0.0,2.3724167732346038,166.85292866471403
HTTP Request: Navigate To Advanced Search,49671,111,75,113,32,5600,0.0,1.7253736954968133,21.787358149476795
HTTP Request - Suggested Topics,68293,75,55,142,10,7832,0.0,2.372501865106144,1.6116886123328027
HTTP Request: Navigate To Advanced Search / Ajax Marklist,49666,14,5,8,3,4012,0.0,1.7255605492095187,0.30565933948138546
HTTP Request: Search Topic / Ajax MarkList,12413,16,5,8,3,3031,0.0,0.43129038309308343,0.07640349647057981
HTTP Request: Basic Search / Ajax MarkList,68286,13,5,8,3,3046,0.0,2.37247404787307,0.4202680801150882
HTTP Request - Browse Topics,6204,295,93,1101,20,100757,0.0,0.21568801417116143,75.36843910279765
HTTP Request: Retrieve Document,90704,296,217,464,62,11034,0.0,3.1515741644579403,119.7250522563416
HTTP Request: Browse Topics / Ajax MarkList,6204,15,5,8,3,3060,0.0,0.21569342829685006,0.03821129522191426
HTTP Request: Advanced Search,49654,429,334,711,66,9272,0.0,1.7253286156143735,80.43901713640587
HTTP Request- Search Topic,12352,359,169,1124,32,5326,0.0,0.42928576954513575,109.65577610837583
HTTP Request: Retrieve Document/ Ajax MarkList,60399,14,5,8,3,8063,0.0,2.099195438748147,0.37184690639591644
HTTP Request: Advanced Search/ Ajax MarkList,49643,13,5,8,3,3173,0.0,1.7252915832440938,0.30564488567063025
HTTP Request: Retrieve Document/ Scribble,52914,15,5,8,3,9007,0.0,1.839207763532536,0.6102377659676248
HTTP Request - Browse Category,2484,406,114,1124,19,6180,0.0,0.08636013315870322,49.23166744718316
HTTP Request - Curriculum Standards,6200,91,47,66,9,4063,0.0,0.2155603939206267,3.9760568948930297
HTTP Request: Browse Category / Ajax MarkList,2484,13,5,8,3,3008,0.0,0.08636081471902575,0.01529978343304751
HTTP Request: Curriculum Standards / Ajax MarkList,6200,14,5,8,3,3256,0.0,0.21556101597105473,0.038187247850109164
HTTP Request: Read More,4965,349,203,460,75,209819,0.0,0.1726722528314076,23.108483716432723
HTTP Request - PortalTabResults,44657,424,324,797,55,11769,0.0,1.5527544292635638,54.468236271295304
TOTAL,915562,198,41,480,3,210815,0.0,31.78739364356284,3247.562301189534
