sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request : Launch,11709,115,49,247,30,4580,0.0,0.406618508875858,66.44355063622176
HTTP Request : Login,11708,1034,759,1885,280,6423,0.0,0.4066064307092181,262.9590134119889
HTTP Request : Login / Ajax Marklist,11708,12,5,9,3,4026,0.0,0.40661421153482696,0.07202431624527963
HTTP Request : Basic search,7024,1102,851,1994,323,9389,0.0,0.2439837290919161,11.682700457749549
HTTP Request : Navigate To Advance Search,4682,624,598,1226,49,7715,0.0,0.1626693787957998,2.5466144009929432
HTTP Request : Navigate To Advance Search/ Ajax Marklist,4682,12,5,9,3,3007,0.0,0.16267303553721363,0.028804658884772457
HTTP Request : Advance Search/ Single Term,3276,1607,1141,3303,364,9008,0.0,0.11384699131176478,4.3645154777630175
HTTP Request : Advance Search/ Ajax Marklist,4679,12,5,9,3,1061,0.0,0.16260748592875304,0.028795663893628084
HTTP Request: Ajax BrowseIndex Search Results (SU),10785,423,240,950,88,16715,0.0,0.37474735825698036,0.8836494278943865
HTTP Request: Ajax BrowseIndex Search Results (TY),10785,404,231,925,87,16096,0.0,0.37474901197952887,0.43560833242092867
HTTP Request: Ajax BrowseIndex Search Results (PO),10785,403,234,916,84,15993,0.0,0.3747482827772361,0.8430134293835594
HTTP Request: Ajax BrowseIndex Search Results (WO),10785,397,230,906,90,15619,0.0,0.3747478400486571,0.8995876219911068
HTTP Request: Ajax BrowseIndex Search Results (PU),10785,401,231,909,86,15982,0.0,0.3747469936586971,0.9004148029106184
HTTP Request: Ajax BrowseIndex Search Results (AU),10785,399,235,893,94,16152,0.0,0.37474621237905054,0.7796351271754348
HTTP Request : AdvancedSearch - Multiple Search Terms,1403,1761,1269,3576,357,18595,0.0,0.048774813534548385,1.4994935205045943
HTTP Request :  Basic Search/ Ajax Marklist,7020,13,5,9,3,9007,0.0,0.24396123824298838,0.04320652600526018
HTTP Request : RetrieveDocument,106423,1075,811,2018,114,17872,0.0,3.6982256488592378,168.48527823007637
HTTP Request :DVI Document Image Tiles,87946,614,717,1028,3,202678,0.0,3.0569478808913058,1246.6978984993723
HTTP Request :  Retreive Doc / Ajax Marklist,106385,13,5,10,3,3044,0.0,3.6981185359184,0.6551038691684675
Download Citation/en,6384,21,8,15,5,5017,0.0,0.22209056661273271,0.3369087507801349
Download Citation JS,6384,15,8,14,0,1188,0.0,0.22208250845254585,0.6063167849918144
Download Citation CSS,6384,14,8,13,0,3221,0.0,0.22208225350591834,0.31735636700236897
Download Citation Pop Up,6384,19,8,13,5,5022,0.0,0.22208206036492356,0.28957949294332863
HTTP Request: Get Citation,6384,35,17,27,11,5047,0.0,0.2220816122791094,1.2971321675131442
HTTP Request: Download Citation,6384,23,13,20,9,3957,0.0,0.22208158910230613,0.15026341494422985
HTTP Request: Navigate to NGrams Search Form,1749,944,686,1638,92,4670,0.0,0.060958055699421365,7.632913017130555
HTTP Request :Navigate To NGram Search / Ajax Marklist,1749,9,5,9,3,1049,0.0,0.060959674669822675,0.010797733433729166
HTTP Request: NGram Search,1749,1599,451,3905,122,20526,0.0,0.060957282363333004,0.05899780791870648
HTTP Request: Retrieve Carrot page,70,148,69,127,41,1110,0.0,0.002474742775235942,0.17906538557217183
HTTP Request: Retrieve Carrot Results,70,3264,2900,4467,1008,9118,0.0,0.0024744003838572666,0.8146096809474563
HTTP Request : Retrieve Topic Finder/ Ajax Marklist,70,6,5,9,3,41,0.0,0.0024744874161179695,4.3804088759934315E-4
TOTAL,477116,490,206,1262,0,202678,0.0,16.565895052619517,1780.2788258507815
