sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,17756,909,746,1540,381,9743,0.0,0.6161538494104168,590.2122576444754
HTTP Request: Saved Item Count,49195,10,6,9,4,5026,0.0,1.70734310238766,0.6714985185579639
HTTP Request: Bread Crumb,49196,13,9,13,5,6595,0.0,1.7073589649342773,1.0429320341612003
HTTP Request: Header Bookmark Tool,40555,13,10,15,6,5583,0.0,1.4076071386697986,1.1876855385998468
HTTP Request: FavIcon Servlet,229399,0,0,0,0,3961,0.0,7.962155784942693,0.34214038838438926
HTTP Request: Search Assist,3666,78,62,129,5,4691,0.0,0.12734911084371428,0.20894044628993935
HTTP Request: Perform Basic Keyword Search,3666,993,837,1727,215,6798,0.0,0.12734599211316328,22.508045066117443
HTTP Request: Go To Advanced Search Page,3051,323,273,376,128,4810,0.0,0.10603993531390167,2.8011469538855573
HTTP Request: Browse Items,1224,312,283,370,116,5286,0.0,0.04256487004430502,0.9827008018826817
HTTP Request: Perform Advanced Search WIth Default Date Range,2441,986,825,1783,320,7270,0.0,0.0848452099769486,16.388283983067854
HTTP Request: Saved Item List,22308,10,6,9,4,5654,0.0,0.7754072034870383,0.30422704983419885
HTTP Request: Topic Page,1224,731,687,929,338,2147,0.0,0.042567194089503366,3.2223253783128945
HTTP Request: Navigation Portlet,14671,117,86,262,10,6246,0.0,0.5100900725679706,0.5582624716931476
HTTP Request: Display Group Ajax Calls,14677,321,237,602,8,5195,0.0,0.5103237375989541,2.889540465352697
HTTP Request: Perform Advanced Search WIth New Date Range,610,1411,1220,2290,372,6380,0.0,0.021240777585171514,3.4146576316037662
HTTP Request: Add Search To History,14671,14,10,14,6,5492,0.0,0.5101491550808922,0.16449386362737017
HTTP Request: Suggested Portals,6944,149,115,253,25,6344,0.0,0.2415683210977332,4.925746917033875
HTTP Request: Reference List,6944,132,104,204,10,4254,0.0,0.24156734627311924,0.8065879545198854
HTTP Request: Biographies List,6944,123,102,200,9,5550,0.0,0.24156685046017023,0.7016945357193151
HTTP Request: Primary Sources List,6944,156,141,259,22,5090,0.0,0.24153035917310497,0.5339314225301635
HTTP Request: Magazine List,6943,249,216,400,24,5111,0.0,0.24160195703500845,0.735595537036296
