sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
Login,4774,223,187,248,132,5867,0.0,0.16577593066829716,4.083226661540397
Common Ajax Requests,20478,57,51,56,26,3060,0.0,0.7112261656487348,7.877435261179211
BasicSearch,955,64,55,73,23,1081,0.0,0.03322123456786688,0.8044022640127864
Basic Search : Ajax,955,981,29,1213,10,22780,0.0,0.0332213940490082,0.9897435378713978
Navigate to Recent News,237,65,58,82,29,281,0.0,0.011150771367548008,0.07388383079633681
Navigate Recent News - Ajax Search,237,1145,689,1353,32,12728,0.0,0.011149936203076,0.09533974655395226
Recent News,237,430,133,392,50,58439,0.0,0.011150610829990778,0.09214599992302785
Article Page Retrieve,255,1008,648,1159,71,11495,0.0,0.012074703491450234,1.4865269570596553
Company Hierarchy Ajax Call,193,33,19,36,16,1060,0.0,0.009140063084431261,0.0025818809798744333
Navigate All Industries,955,64,58,75,29,284,0.0,0.03324404551280402,0.2202844987993678
Navigate to SWOT Reprot,237,65,59,77,29,268,0.0,0.011150040591793343,0.07387898875353743
Navigate SWOT Report - Ajax Search,237,87,68,150,33,505,0.0,0.011149804539692316,0.0061434463724746044
Navigate Recent News - Subject Limiter,51,96,85,170,31,197,0.0,0.002559733129250663,0.0095529256068274
Navigate Recent News - Publication Title,51,68,42,144,27,196,0.0,0.002559745077497286,0.007162669029754727
Ajax Search Call,2863,246,177,328,20,12512,3.4928396786587494E-4,0.09961204535434193,6.99490451758805
Industries Article Retrieve,954,417,511,693,70,1648,0.0,0.03322293729699923,0.2849692195710891
Navigate Market Share Reports,954,66,58,75,37,3087,0.0,0.033222958122739885,0.22014736313621314
Publication Title,1908,545,616,835,8,1903,0.0,0.0664274581867351,0.02940251542253747
Subject Limiter,1908,415,349,940,13,1386,0.0,0.06642749981513102,0.17523746841125196
Navigate Industry Essays,954,65,58,74,30,1075,0.0,0.033221514266568386,0.2201416724445926
BasicSearch Publication Title,124,126,112,247,21,435,0.0,0.006559930253128663,0.027591890355659315
BasicSearch Display Group,124,111,11,250,8,1866,0.0,0.006559977797649338,0.006177825613226989
BasicSearch Subject Limiter,124,128,106,249,23,599,0.0,0.006559934417584687,0.026046415510319516
Navigation Comparision Charts: Industry,478,83,76,94,39,784,0.0,0.016660596121706003,0.13671878403789414
ComparisonTool.Industry,478,101,91,112,53,1097,0.0,0.016660858603057414,0.592575068811873
Navigate SubjectGuide Search,324,62,55,74,47,272,0.0,0.011293299215021594,0.060509776040979894
SubjectGuide Search,324,490,92,1824,23,10658,0.0,0.011293340547128888,0.03811437760457024
Navigation Comparision Charts: Company,476,82,76,94,56,1105,0.0,0.016587330903312585,0.1344694634991602
Navigation Advance Search,289,424,266,1038,64,4127,0.0,0.010090235685909608,3.2925480062383845
Navigation Publication Search,329,65,59,81,50,284,0.0,0.011478170281970498,0.07605998144217105
Navigation Company Finder,942,95,85,107,43,1096,0.0,0.03283418631344239,0.2819309589015849
Company Comparision Search Assist,475,105,109,135,12,1024,0.0,0.016579977816338735,0.19421313566500528
ComparisonTool.Company,475,105,96,116,19,1123,0.023157894736842106,0.016580076779368604,0.14112314377095939
Navigation Company Finder Ajax Call,942,40,32,38,28,1074,0.0,0.03283443924163042,0.13151489671843483
Navigation Publication Search Ajax Call,329,655,637,764,445,1697,0.0,0.0114777125846804,0.05441890375512381
AdvancedSearch,289,70,59,75,30,1063,0.0,0.010090445657276443,0.06686352310005025
Publication Search Result,329,102,73,121,57,1957,0.0,0.011478028924493339,0.06290903315599604
Company Finder by State,151,133,37,679,33,2929,0.0,0.005271645261983139,0.059794532356450915
Publication Search Ajax Call,329,47,24,52,17,1078,0.0,0.011478561135496947,0.013341524084794956
Comapny Retrieve,740,1730,678,4580,77,12630,0.0,0.02579529868829512,0.22611120019276407
Advance Search : Ajax,289,944,193,1002,29,23001,0.0,0.010089768918456374,0.2498787514825676
Company Finder by Employees,118,240,38,1036,33,2925,0.0,0.00413157107121554,0.056730766777312244
Company Retrieve Hierarchy,738,37,20,53,15,2307,0.0,0.025741887834711687,0.010305924918412517
Navigate Company Histories,940,64,58,76,34,1115,0.0,0.032786910405023684,0.21725817541174955
Advance Search - Display Group,203,196,156,259,56,3704,0.0,0.007086984919768872,0.006355212269686518
Advance Search - Publication Title,203,97,60,184,21,2038,0.0,0.007086977249895336,0.01802867799674753
Advance Search - Subject Limiter,203,121,61,196,23,2636,0.0,0.007086975765405602,0.018938274904505618
Navigate Company Histories Ajax Call,940,247,225,357,108,2040,0.0,0.03278595324199888,2.0372225573178686
Navigate Company Histories PublicationTitle,939,707,701,793,513,1782,0.0,0.03278064033332779,0.01134143826228953
Navigate Company Histories Subject Limiter,939,707,1117,1365,15,1848,0.0,0.03278121024318212,0.16823880469304045
Article Retrieve,939,346,334,490,73,1415,0.0,0.032781451716988756,0.5475015806075301
Navigate SWOT Reports,939,63,58,73,47,1060,0.0,0.03278179962863353,0.22045512733922493
Navigate SWOT Reports Ajax Call,939,230,213,353,98,1145,0.0,0.03278100081617361,1.5733095658385978
Navigate SWOT Reports Publication Title,939,561,736,871,14,1820,0.0,0.03278054535027863,0.011025169358296213
Navigate SWOT Reports Subject Limiter,939,611,599,711,440,1549,0.0,0.03278052360724842,0.16535871426538915
Navigate Investments Report,939,64,54,72,32,1102,0.0,0.0327802981680561,0.18053191750256717
Navigate Financial Report,939,61,55,71,27,1059,0.0,0.03277940330803873,0.18182969586028602
Company Finder by Country,139,127,37,638,34,849,0.0,0.004883370188725394,0.06335220408981199
Company Finder by Revenue,131,293,38,1512,33,4621,0.0,0.004573966928543149,0.062337348121166265
NAICS Search Assist,134,153,45,52,19,2222,0.0,0.004722837297373979,0.0012826239788846878
Company Finder by NAICS,134,38,35,48,29,110,0.0,0.00472284928228375,0.019947615616231557
SIC Search Assist,142,214,51,58,44,3139,0.0,0.005100408912713146,0.00128976422012862
Company Finder by SIC,142,128,37,694,32,1401,0.0,0.005100883807147366,0.05972504624292428
Subject Guide Result Link,134,63,58,74,50,275,0.0,0.006453468469605223,0.04276396412283301
Subject Guide Search Ajax Call,134,78,53,137,25,772,0.0,0.006453449510835751,0.017041281208508594
Subject Guide Display Group,134,70,46,129,9,1080,0.0,0.00645344236247618,0.0015511852553578983
Subject Guide Publication Title,134,52,29,113,19,206,0.0,0.0064534492000371795,0.0021830996747268963
Subject Guide Subject Limiter,134,55,30,110,20,321,0.0,0.0064534492000371795,0.0035159201685457924
Company Finder by City,127,131,37,498,33,1045,0.0,0.004554781414067396,0.053928950973408794
TOTAL,61168,219,57,596,8,58439,1.9618100967826315E-4,2.1238798918976802,34.757535156611056
