sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
HTTP Request: Home Page / Product Page,61553,784,620,1440,334,12456,0.0,2.1294639935048805,2024.1391939401535
HTTP Request: Saved Item Count,257064,8,6,9,4,6406,0.0,8.893547593941175,3.497936406277337
HTTP Request: Bread Crumb,253429,12,9,14,5,4350,0.0,8.768262080557683,5.915486495141194
HTTP Request: Header Bookmark Tool,206836,13,10,16,6,5680,0.0,7.156670979182937,6.303558110351554
HTTP Request: FavIcon Servlet,1289183,0,0,0,0,5333,0.0,44.60924337718571,1.1826694346055926
HTTP Request: Search Assist,27540,42,32,77,5,5060,0.0,0.9565891905838279,1.6097852127289023
HTTP Request: Browse Items,5498,396,376,495,163,4565,0.0,0.19101552336394667,6.491622433671875
HTTP Request: Perform Basic Keyword Search,27538,1128,924,1858,276,208188,0.0,0.9565514517382486,164.46944551002207
HTTP Request: Go To Advanced Search Page,22817,389,349,472,146,11933,0.0,0.792633500401128,26.169622431121184
HTTP Request: Topic Page,5497,736,682,915,296,4689,0.0,0.19102941571514243,8.30885303327658
HTTP Request: Perform Advanced Search WIth Default Date Range,18249,1161,967,1910,266,203218,0.0,0.6341403306786938,162.3541500885265
HTTP Request: Display Group Ajax Calls,74093,276,211,492,9,6637,0.0,2.574917812917432,10.919848649761985
HTTP Request: Saved Item List,141718,8,6,9,4,6297,0.0,4.925351648726693,1.932394427314484
HTTP Request: Navigation Portlet,98388,114,72,268,10,6450,0.0,3.419841308351729,3.9414305126753595
HTTP Request: Add Search To History,98391,13,10,15,6,5736,0.0,3.42029760353908,1.102945463847728
HTTP Request: Perform Advanced Search WIth New Date Range,4563,1446,1244,2454,293,11985,0.0,0.1586097568046297,26.40113353293031
HTTP Request: Suggested Portals,46725,153,118,265,22,6856,0.0,1.624287790215645,18.785529435062625
HTTP Request: Reference List,46724,130,106,210,9,5013,0.0,1.624423226150975,5.255498535532433
HTTP Request: Biographies List,46722,111,94,196,9,6680,0.0,1.6244848904859988,4.261573236022527
HTTP Request: Primary Sources List,46720,160,141,276,21,6783,0.0,1.6244541545449773,3.0730740008928934
HTTP Request: Creative Works List,46717,132,113,238,21,6259,0.0,1.624384410221233,1.9478178789348564
HTTP Request: Magazine List,46715,290,239,489,25,10718,0.0,1.6244202646975696,5.135387544830209
HTTP Request: Critical Essay List,46712,197,174,326,22,5303,0.0,1.6243832189584912,4.334681924343809
HTTP Request: Plot Summary List,46707,150,130,263,21,6206,0.0,1.6242953153684447,2.77006753800803
HTTP Request: Map Page,3660,1056,770,1667,359,7245,0.0,0.12731954202952012,74.50699587999094
HTTP Request: Map Ajax Calls,3660,390,356,501,166,5513,0.0,0.1273255480834322,0.355834281922437
HTTP Request: News List,46702,338,250,597,21,11699,0.0,1.624096808716888,4.899266011730728
HTTP Request: Academic Journal List,46695,246,217,399,23,6468,0.0,1.6241030739041853,4.831698527012509
HTTP Request: Website List,46693,141,124,249,21,7257,0.0,1.6241033874866926,1.921382933171396
HTTP Request: Audio List,46692,218,195,352,22,7116,0.0,1.624087642018972,4.150006007947306
HTTP Request: View Full List Page,38724,644,572,871,164,7869,0.0,1.347237109765173,58.59887212293521
HTTP Request: Sidebar Limiter Ajax Calls,124825,119,99,223,15,4546,0.0,4.346881756145105,4.876749552707783
HTTP Request: Sort By Relevance,3857,476,436,652,133,3856,0.0,0.13433171365577473,2.9738176416947946
HTTP Request: View More,10904,625,568,825,199,7045,0.0,0.37996660238526614,28.853003972598483
HTTP Request: Sort By Title,3858,515,462,724,133,4250,0.0,0.13447771615706886,5.011022451256011
HTTP Request: MLA7 Citation - Get Bookmark,43371,14,10,18,7,3564,0.0,1.5110837896675609,0.6466322312550493
HTTP Request: Sort By Content Level,3020,493,454,682,140,3887,0.0,0.10527494766144428,2.3716684566857382
HTTP Request: MLA7 Citation - Get Citation,43360,25,17,34,10,5305,0.0,1.511191144141078,1.784135014542775
HTTP Request: Bookmark Tool,43351,13,9,15,6,4459,0.0,1.5110765982438386,1.033316736818566
HTTP Request: View Document,135376,532,482,715,152,9259,0.0,4.718901431826992,165.8235915989343
HTTP Request: Translate Form,43344,15,11,18,7,5697,0.0,1.5110079354410844,2.1904680009169617
HTTP Request: Email Form,43337,16,11,19,7,6176,0.0,1.5110917769716823,2.206343837234195
HTTP Request: Subject Linking Portlet,14774,14,10,16,6,4278,0.0,0.5152128143826048,0.7696378831407086
HTTP Request: Subject Linking Ajax,14769,497,417,1075,7,6589,0.0,0.5151287010814772,3.6666925044135077
HTTP Request: Related Subjects,43322,15,11,19,7,3378,0.0,1.5113901293476713,1.772704618541975
HTTP Request: Clear Document In Session,43319,13,10,17,6,3018,0.0,1.5115248228497025,0.4874051285394512
HTTP Request: Download Citation Pop Up,21553,12,9,13,6,6479,0.0,0.7523068521181768,0.93370911420336
HTTP Request: Download Citation CSS,21552,7,8,12,0,1095,0.0,0.7524277420443649,0.9514776749178044
